x,t,ts
4.6357946,0.78,0.56640816
4.6458073,0.78,0.5636959
4.65582,0.78,0.56105614
4.6658325,0.78,0.5584893
4.6758447,0.78,0.5559964
4.6858573,0.78,0.553571
4.69587,0.78,0.55121875
4.7058825,0.78,0.54893255
4.7158947,0.78,0.5467148
4.7259073,0.78,0.54456306
4.73592,0.78,0.5424738
4.7459326,0.78,0.54044986
4.7559447,0.78,0.5384879
4.7659574,0.78,0.5365901
4.77597,0.78,0.5347519
4.7859826,0.78,0.5329714
4.7959948,0.78,0.5312495
4.8060074,0.78,0.5295863
4.81602,0.78,0.52797747
4.8260326,0.78,0.52642107
4.836045,0.78,0.52492285
4.8460574,0.78,0.52347326
4.85607,0.78,0.52207565
4.8660827,0.78,0.5207298
4.876095,0.78,0.51943207
4.8861074,0.78,0.5181813
4.89612,0.78,0.51697683
4.9061327,0.78,0.5158243
4.916145,0.78,0.5147109
4.9261575,0.78,0.5136428
4.93617,0.78,0.5126147
4.9461827,0.78,0.5116329
4.956195,0.78,0.5106902
4.9662075,0.78,0.5097866
4.97622,0.78,0.50892544
4.9862328,0.78,0.50810146
4.996245,0.78,0.5073128
5.0062575,0.78,0.50656605
5.01627,0.78,0.5058532
5.026283,0.78,0.5051775
5.036295,0.78,0.50453854
5.0463076,0.78,0.5039387
5.05632,0.78,0.5033703
5.066333,0.78,0.5028367
5.076345,0.78,0.5023427
5.0863576,0.78,0.50188494
5.09637,0.78,0.5014634
5.106383,0.78,0.5010767
5.116395,0.78,0.50072956
5.1264076,0.78,0.5004215
5.1364202,0.78,0.50015354
5.146433,0.78,0.49992657
5.156445,0.78,0.4997406
5.1664577,0.78,0.49959755
5.1764703,0.78,0.4995041
5.186483,0.78,0.4994564
5.196495,0.78,0.49945688
5.206508,0.78,0.4995079
5.216521,0.78,0.49961662
5.2265334,0.78,0.49977636
5.2365456,0.78,0.5000024
5.246558,0.78,0.5002909
5.256571,0.78,0.5006399
5.2665834,0.78,0.5010624
5.2765956,0.78,0.5015564
5.286608,0.78,0.5021291
5.296621,0.78,0.5027809
5.3066335,0.78,0.5035181
5.3166456,0.78,0.50434685
5.3266582,0.78,0.50526905
5.336671,0.78,0.5062852
5.3466835,0.78,0.50740385
5.3566957,0.78,0.5086365
5.3667083,0.78,0.5099735
5.376721,0.78,0.51143885
5.3867335,0.78,0.5130191
5.3967457,0.78,0.51473045
5.4067583,0.78,0.5165782
5.416771,0.78,0.51855946
5.4267836,0.78,0.5206852
5.4367957,0.78,0.5229659
5.446809,0.78,0.52539945
5.4568214,0.78,0.52799225
5.466834,0.78,0.5307503
5.476846,0.78,0.5336802
5.486859,0.78,0.5367875
5.4968715,0.78,0.540076
5.506884,0.78,0.54355216
5.5168962,0.78,0.5472181
5.526909,0.78,0.55108714
5.5369215,0.78,0.55515146
5.546934,0.78,0.55942464
5.5569463,0.78,0.5639045
5.566959,0.78,0.5685997
5.5769715,0.78,0.57352304
5.586984,0.78,0.5786574
5.5969963,0.78,0.5840275
5.607009,0.78,0.58961964
5.6170216,0.78,0.59545135
5.627034,0.78,0.6015222
5.6370463,0.78,0.6078296
5.647059,0.78,0.6143799
5.6570716,0.78,0.6211798
5.667084,0.78,0.62821674
5.6770964,0.78,0.635509
5.687109,0.78,0.64305353
5.6971216,0.78,0.6508517
5.7071342,0.78,0.65889597
5.7171464,0.78,0.66720176
5.727159,0.78,0.67575216
5.7371716,0.78,0.6845689
5.7471843,0.78,0.6936314
5.7571964,0.78,0.7029586
5.767209,0.78,0.7125292
5.7772217,0.78,0.7223673
5.7872343,0.78,0.73245525
5.7972465,0.78,0.74278164
5.807259,0.78,0.7533684
5.8172717,0.78,0.7641978
5.8272843,0.78,0.7752838
5.8372965,0.78,0.7866111
5.847309,0.78,0.7981694
5.8573217,0.78,0.80997944
5.8673344,0.78,0.8220191
5.8773465,0.78,0.8342953
5.887359,0.78,0.8467982
5.897372,0.78,0.8595216
5.9073844,0.78,0.8724854
5.9173965,0.78,0.885653
5.927409,0.78,0.89904356
5.937422,0.78,0.9126358
5.9474344,0.78,0.92643356
5.9574466,0.78,0.94043684
5.967459,0.78,0.95463824
5.977472,0.78,0.9690356
5.9874845,0.78,0.9836035
5.9974966,0.78,0.9983611
6.007509,0.78,1.0132906
6.017522,0.78,1.0283895
6.0275345,0.78,1.0436563
6.0375466,0.78,1.0590782
6.0475593,0.78,1.0746481
6.057572,0.78,1.0903828
6.0675845,0.78,1.1062376
6.0775967,0.78,1.1222258
6.0876093,0.78,1.1383498
6.097622,0.78,1.1545963
6.1076345,0.78,1.1709456
6.1176467,0.78,1.1874118
6.1276593,0.78,1.20397
6.137672,0.78,1.2206335
6.1476846,0.78,1.2373877
6.1576967,0.78,1.2542155
6.1677094,0.78,1.2711194
6.177722,0.78,1.2880838
6.1877346,0.78,1.3051107
6.1977468,0.78,1.3222032
6.2077594,0.78,1.339323
6.217772,0.78,1.3564897
6.2277846,0.78,1.3736944
6.237797,0.78,1.3909311
6.24781,0.78,1.4081655
6.2578225,0.78,1.4254236
6.267835,0.78,1.4426768
6.2778473,0.78,1.4599464
6.28786,0.78,1.477176
6.2978725,0.78,1.4944196
6.307885,0.78,1.5116239
6.3178973,0.78,1.5287907
6.32791,0.78,1.5459313
6.3379226,0.78,1.563025
6.347935,0.78,1.580066
6.3579473,0.78,1.5970387
6.36796,0.78,1.6139634
6.3779726,0.78,1.6308002
6.387985,0.78,1.647569
6.3979974,0.78,1.6642411
6.40801,0.78,1.6808233
6.4180226,0.78,1.6973138
6.4280353,0.78,1.713692
6.4380474,0.78,1.7299724
6.44806,0.78,1.7461171
6.4580727,0.78,1.7621429
6.4680853,0.78,1.7780409
6.4780974,0.78,1.7937961
6.48811,0.78,1.8094015
6.4981227,0.78,1.8248668
6.5081353,0.78,1.8401709
6.5181475,0.78,1.8553171
6.52816,0.78,1.8703132
6.5381727,0.78,1.8850913
6.5481853,0.78,1.899719
6.5581975,0.78,1.9141574
6.56821,0.78,1.9284143
6.5782228,0.78,1.9424644
6.5882354,0.78,1.9563229
6.5982475,0.78,1.96996
6.60826,0.78,1.9833963
6.618273,0.78,1.9966228
6.6282854,0.78,2.0096097
6.6382976,0.78,2.0223794
6.6483107,0.78,2.034929
6.6583233,0.78,2.047221
6.668336,0.78,2.059283
6.678348,0.78,2.0710797
6.6883607,0.78,2.0826468
6.6983733,0.78,2.0939734
6.708386,0.78,2.10501
6.718398,0.78,2.1157906
6.7284107,0.78,2.1263032
6.7384233,0.78,2.1365604
6.748436,0.78,2.1465406
6.758448,0.78,2.1562357
6.7684608,0.78,2.1656442
6.7784734,0.78,2.1747785
6.788486,0.78,2.18362
6.798498,0.78,2.1921642
6.808511,0.78,2.2003999
6.8185234,0.78,2.2083707
6.828536,0.78,2.2160032
6.838548,0.78,2.2233682
6.848561,0.78,2.2303917
6.8585734,0.78,2.2371278
6.868586,0.78,2.2435544
6.878598,0.78,2.2496333
6.888611,0.78,2.2554207
6.8986235,0.78,2.2608738
6.908636,0.78,2.26602
6.9186482,0.78,2.270822
6.928661,0.78,2.275312
6.9386735,0.78,2.2794788
6.948686,0.78,2.2832987
6.9586983,0.78,2.2867994
6.968711,0.78,2.2899556
6.9787235,0.78,2.2927885
6.988736,0.78,2.2952712
6.9987483,0.78,2.2974474
7.008761,0.78,2.299244
7.0187736,0.78,2.300713
7.028786,0.78,2.3018417
7.0387983,0.78,2.3026462
7.048811,0.78,2.3030903
7.0588236,0.78,2.3031855
7.068836,0.78,2.3029525
7.0788484,0.78,2.302373
7.088861,0.78,2.3014476
7.0988736,0.78,2.3001778
7.1088862,0.78,2.2985616
7.1188984,0.78,2.296585
7.128911,0.78,2.2942722
7.1389236,0.78,2.2916336
7.1489363,0.78,2.2886379
7.1589484,0.78,2.285293
7.168961,0.78,2.2816062
7.1789737,0.78,2.2775867
7.1889863,0.78,2.2731972
7.1989985,0.78,2.26851
7.209011,0.78,2.263438
7.2190237,0.78,2.258031
7.2290363,0.78,2.2522933
7.2390485,0.78,2.2462192
7.249061,0.78,2.239805
7.2590737,0.78,2.2330527
7.2690864,0.78,2.2259736
7.2790985,0.78,2.218553
7.289111,0.78,2.2107966
7.299124,0.78,2.202705
7.3091364,0.78,2.194312
7.3191485,0.78,2.1855798
7.329161,0.78,2.1765022
7.339174,0.78,2.167119
7.3491864,0.78,2.1574025
7.3591986,0.78,2.147396
7.3692117,0.78,2.1370425
7.3792243,0.78,2.1263945
7.389237,0.78,2.1154237
7.399249,0.78,2.1041222
7.4092617,0.78,2.0925221
7.4192743,0.78,2.0806475
7.429287,0.78,2.0684566
7.439299,0.78,2.0559678
7.4493117,0.78,2.0431614
7.4593244,0.78,2.0300841
7.469337,0.78,2.016717
7.479349,0.78,2.0030382
7.489362,0.78,1.9890862
7.4993744,0.78,1.9748728
7.509387,0.78,1.9603508
7.519399,0.78,1.9455729
7.529412,0.78,1.9305205
7.5394244,0.78,1.9151945
7.549437,0.78,1.8996153
7.559449,0.78,1.8837552
7.569462,0.78,1.86767
7.5794744,0.78,1.8512824
7.589487,0.78,1.8346834
7.599499,0.78,1.8178155
7.609512,0.78,1.8007467
7.6195245,0.78,1.7834005
7.629537,0.78,1.7658207
7.6395493,0.78,1.7480218
7.649562,0.78,1.7299876
7.6595745,0.78,1.7117357
7.669587,0.78,1.693296
7.6795993,0.78,1.6745887
7.689612,0.78,1.6557093
7.6996245,0.78,1.636616
7.709637,0.78,1.6173067
7.7196493,0.78,1.5978198
7.729662,0.78,1.5781481
7.7396746,0.78,1.55827
7.749687,0.78,1.5382056
7.7596993,0.78,1.5179777
7.769712,0.78,1.4975784
7.7797246,0.78,1.476995
7.789737,0.78,1.4562504
7.7997494,0.78,1.4353476
7.809762,0.78,1.4142954
7.8197746,0.78,1.3930912
7.8297873,0.78,1.3717308
7.8397994,0.78,1.350251
7.8498125,0.78,1.3286161
7.859825,0.78,1.3068469
7.8698378,0.78,1.2849631
7.87985,0.78,1.2629626
7.8898625,0.78,1.2408211
7.899875,0.78,1.2185841
7.909888,0.78,1.1962385
7.9199,0.78,1.1737959
7.9299126,0.78,1.1512456
7.939925,0.78,1.1286077
7.949938,0.78,1.1058717
7.95995,0.78,1.0830536
7.9699626,0.78,1.0601754
7.979975,0.78,1.0372059
7.989988,0.78,1.0141797
8.0,0.78,0.99109125
0.0,0.8,0.99084044
0.010012516,0.8,0.98441386
0.020025032,0.8,0.97793293
0.030037548,0.8,0.97139907
0.040050063,0.8,0.9648137
0.05006258,0.8,0.9581797
0.060075097,0.8,0.9515004
0.07008761,0.8,0.9447756
0.08010013,0.8,0.938009
0.09011264,0.8,0.93120503
0.10012516,0.8,0.9243641
0.11013767,0.8,0.91749024
0.12015019,0.8,0.9105866
0.1301627,0.8,0.9036572
0.14017522,0.8,0.8967042
0.15018773,0.8,0.8897319
0.16020025,0.8,0.88274455
0.17021278,0.8,0.87574387
0.18022528,0.8,0.868737
0.1902378,0.8,0.8617246
0.20025031,0.8,0.8547139
0.21026284,0.8,0.8477073
0.22027534,0.8,0.8407099
0.23028786,0.8,0.8337264
0.24030039,0.8,0.82676005
0.2503129,0.8,0.81981707
0.26032543,0.8,0.8129003
0.27033794,0.8,0.8060155
0.28035045,0.8,0.799165
0.29036295,0.8,0.7923572
0.3003755,0.8,0.78559256
0.310388,0.8,0.77887726
0.3204005,0.8,0.77221537
0.330413,0.8,0.7656095
0.34042555,0.8,0.7590649
0.35043806,0.8,0.75258446
0.36045057,0.8,0.74617124
0.37046307,0.8,0.7398288
0.3804756,0.8,0.7335596
0.39048812,0.8,0.727366
0.40050063,0.8,0.72125006
0.41051313,0.8,0.7152126
0.42052567,0.8,0.7092583
0.43053818,0.8,0.7033832
0.44055068,0.8,0.6975913
0.4505632,0.8,0.6918826
0.46057573,0.8,0.6862552
0.47058824,0.8,0.68071103
0.48060077,0.8,0.67524767
0.49061328,0.8,0.66986275
0.5006258,0.8,0.6645572
0.5106383,0.8,0.659328
0.52065086,0.8,0.6541729
0.5306634,0.8,0.6490891
0.5406759,0.8,0.6440754
0.5506884,0.8,0.63912773
0.5607009,0.8,0.63424206
0.5707134,0.8,0.629416
0.5807259,0.8,0.6246462
0.5907384,0.8,0.6199305
0.600751,0.8,0.61526346
0.6107635,0.8,0.6106422
0.620776,0.8,0.60606384
0.6307885,0.8,0.60152483
0.640801,0.8,0.59702206
0.6508135,0.8,0.5925536
0.660826,0.8,0.58811474
0.67083853,0.8,0.58370495
0.6808511,0.8,0.57932186
0.6908636,0.8,0.5749657
0.7008761,0.8,0.57063246
0.7108886,0.8,0.56632423
0.72090113,0.8,0.5620408
0.73091364,0.8,0.5577841
0.74092615,0.8,0.55355406
0.75093865,0.8,0.54935455
0.7609512,0.8,0.54518867
0.7709637,0.8,0.5410609
0.78097624,0.8,0.5369756
0.79098874,0.8,0.53293896
0.80100125,0.8,0.52895665
0.81101376,0.8,0.5250375
0.82102627,0.8,0.5211892
0.8310388,0.8,0.51741934
0.84105134,0.8,0.51373816
0.85106385,0.8,0.5101552
0.86107635,0.8,0.50668097
0.87108886,0.8,0.50332546
0.88110137,0.8,0.50010157
0.8911139,0.8,0.4970188
0.9011264,0.8,0.4940877
0.9111389,0.8,0.49132013
0.92115146,0.8,0.48872614
0.93116397,0.8,0.48631573
0.9411765,0.8,0.48410177
0.951189,0.8,0.48209143
0.96120155,0.8,0.4802928
0.97121406,0.8,0.47871637
0.98122656,0.8,0.4773698
0.9912391,0.8,0.4762578
1.0012516,0.8,0.47538757
1.0112641,0.8,0.47476435
1.0212766,0.8,0.4743924
1.0312891,0.8,0.47427416
1.0413016,0.8,0.47441483
1.0513141,0.8,0.4748149
1.0613266,0.8,0.4754753
1.0713391,0.8,0.47639608
1.0813516,0.8,0.47757673
1.0913641,0.8,0.47901678
1.1013767,0.8,0.48071432
1.1113892,0.8,0.48266506
1.1214018,0.8,0.48486757
1.1314143,0.8,0.48731756
1.1414268,0.8,0.4900117
1.1514393,0.8,0.4929433
1.1614518,0.8,0.49610853
1.1714643,0.8,0.49950075
1.1814768,0.8,0.5031142
1.1914895,0.8,0.50694275
1.2015018,0.8,0.5109787
1.2115144,0.8,0.5152149
1.2215269,0.8,0.5196452
1.2315394,0.8,0.5242605
1.2415519,0.8,0.52905273
1.2515644,0.8,0.5340147
1.2615769,0.8,0.53913784
1.2715895,0.8,0.54441166
1.281602,0.8,0.5498295
1.2916145,0.8,0.55538034
1.301627,0.8,0.56105757
1.3116395,0.8,0.566849
1.321652,0.8,0.5727482
1.3316646,0.8,0.5787437
1.3416771,0.8,0.58482695
1.3516896,0.8,0.5909877
1.3617022,0.8,0.59721804
1.3717147,0.8,0.6035075
1.3817272,0.8,0.6098459
1.3917397,0.8,0.6162262
1.4017522,0.8,0.6226373
1.4117647,0.8,0.629071
1.4217772,0.8,0.635519
1.4317899,0.8,0.6419716
1.4418023,0.8,0.64842105
1.4518148,0.8,0.65485954
1.4618273,0.8,0.66128016
1.4718398,0.8,0.66767216
1.4818523,0.8,0.67403173
1.4918648,0.8,0.6803515
1.5018773,0.8,0.68662405
1.5118899,0.8,0.69284534
1.5219024,0.8,0.6990075
1.531915,0.8,0.7051077
1.5419275,0.8,0.71114063
1.55194,0.8,0.7171025
1.5619525,0.8,0.7229905
1.571965,0.8,0.7288022
1.5819775,0.8,0.73453426
1.59199,0.8,0.7401862
1.6020025,0.8,0.7457571
1.612015,0.8,0.7512479
1.6220275,0.8,0.7566564
1.63204,0.8,0.76198673
1.6420525,0.8,0.7672405
1.652065,0.8,0.7724197
1.6620775,0.8,0.7775297
1.67209,0.8,0.7825742
1.6821027,0.8,0.7875595
1.6921152,0.8,0.79249024
1.7021277,0.8,0.7973752
1.7121402,0.8,0.8022232
1.7221527,0.8,0.8070431
1.7321652,0.8,0.8118453
1.7421777,0.8,0.81664276
1.7521904,0.8,0.8214464
1.7622027,0.8,0.82627153
1.7722152,0.8,0.8311329
1.7822278,0.8,0.836046
1.7922403,0.8,0.8410299
1.8022528,0.8,0.8461032
1.8122653,0.8,0.85128546
1.8222778,0.8,0.85659957
1.8322904,0.8,0.8620672
1.8423029,0.8,0.867712
1.8523154,0.8,0.8735595
1.8623279,0.8,0.8796363
1.8723404,0.8,0.88596916
1.882353,0.8,0.89258623
1.8923655,0.8,0.8995166
1.902378,0.8,0.9067898
1.9123905,0.8,0.91443515
1.9224031,0.8,0.92248106
1.9324156,0.8,0.93095994
1.9424281,0.8,0.9398999
1.9524406,0.8,0.94932866
1.9624531,0.8,0.95927453
1.9724656,0.8,0.96976185
1.9824781,0.8,0.9808159
1.9924908,0.8,0.99245834
2.0025032,0.8,1.0047059
2.0125158,0.8,1.0175748
2.0225282,0.8,1.0310774
2.0325408,0.8,1.0452228
2.0425532,0.8,1.0600145
2.0525658,0.8,1.0754509
2.0625782,0.8,1.0915284
2.0725908,0.8,1.1082358
2.0826032,0.8,1.1255596
2.0926158,0.8,1.1434779
2.1026282,0.8,1.1619692
2.1126409,0.8,1.1810021
2.1226532,0.8,1.2005448
2.1326659,0.8,1.2205625
2.1426783,0.8,1.2410088
2.152691,0.8,1.2618475
2.1627035,0.8,1.2830255
2.1727161,0.8,1.3044996
2.1827285,0.8,1.3262169
2.1927412,0.8,1.3481312
2.2027535,0.8,1.370183
2.2127662,0.8,1.3923311
2.2227786,0.8,1.4145169
2.2327912,0.8,1.4366963
2.2428036,0.8,1.4588137
2.2528162,0.8,1.4808273
2.2628286,0.8,1.5026805
2.2728412,0.8,1.5243394
2.2828536,0.8,1.545754
2.2928662,0.8,1.5668874
2.3028786,0.8,1.5876963
2.3128912,0.8,1.6081462
2.3229036,0.8,1.628201
2.3329163,0.8,1.6478372
2.3429286,0.8,1.6670175
2.3529413,0.8,1.6857221
2.3629537,0.8,1.7039323
2.3729663,0.8,1.7216318
2.3829787,0.8,1.7388067
2.3929913,0.8,1.7554564
2.4030037,0.8,1.7715807
2.4130163,0.8,1.7871883
2.4230287,0.8,1.8022995
2.4330413,0.8,1.8169289
2.4430537,0.8,1.8311162
2.4530663,0.8,1.8448825
2.4630787,0.8,1.8582859
2.4730914,0.8,1.8713756
2.483104,0.8,1.8842092
2.4931166,0.8,1.8968403
2.503129,0.8,1.9093416
2.5131416,0.8,1.9217832
2.523154,0.8,1.9342325
2.5331666,0.8,1.9467599
2.543179,0.8,1.9594393
2.5531917,0.8,1.9723291
2.563204,0.8,1.9854918
2.5732167,0.8,1.998992
2.583229,0.8,2.0128736
2.5932417,0.8,2.0271792
2.603254,0.8,2.0419421
2.6132667,0.8,2.0571866
2.623279,0.8,2.0729308
2.6332917,0.8,2.0891845
2.643304,0.8,2.1059265
2.6533167,0.8,2.1231625
2.6633291,0.8,2.1408582
2.6733418,0.8,2.1589913
2.6833541,0.8,2.1775165
2.6933668,0.8,2.196398
2.7033792,0.8,2.2155724
2.7133918,0.8,2.2349846
2.7234044,0.8,2.25457
2.733417,0.8,2.2742777
2.7434294,0.8,2.294014
2.753442,0.8,2.3137257
2.7634544,0.8,2.3333366
2.773467,0.8,2.3527632
2.7834795,0.8,2.371941
2.793492,0.8,2.39081
2.8035045,0.8,2.409275
2.813517,0.8,2.4272728
2.8235295,0.8,2.444758
2.833542,0.8,2.461638
2.8435545,0.8,2.477885
2.8535671,0.8,2.4934177
2.8635795,0.8,2.5081997
2.8735921,0.8,2.5221505
2.8836045,0.8,2.53527
2.8936172,0.8,2.5474973
2.9036295,0.8,2.5587893
2.9136422,0.8,2.5691257
2.9236546,0.8,2.5784762
2.9336672,0.8,2.5868125
2.9436796,0.8,2.5941293
2.9536922,0.8,2.6004167
2.9637046,0.8,2.6056502
2.9737172,0.8,2.6098187
2.9837296,0.8,2.6129308
2.9937422,0.8,2.61498
3.0037546,0.8,2.6159773
3.0137672,0.8,2.6159446
3.0237796,0.8,2.614849
3.0337923,0.8,2.612741
3.043805,0.8,2.6096156
3.0538175,0.8,2.6055205
3.06383,0.8,2.6004345
3.0738425,0.8,2.5944042
3.083855,0.8,2.5874395
3.0938675,0.8,2.5795913
3.10388,0.8,2.5708537
3.1138926,0.8,2.5612798
3.123905,0.8,2.5508711
3.1339176,0.8,2.5396805
3.14393,0.8,2.5277185
3.1539426,0.8,2.515045
3.163955,0.8,2.5016506
3.1739676,0.8,2.4875755
3.18398,0.8,2.4728734
3.1939926,0.8,2.4575548
3.204005,0.8,2.4416587
3.2140176,0.8,2.4252052
3.22403,0.8,2.4082432
3.2340426,0.8,2.3907843
3.244055,0.8,2.3728662
3.2540677,0.8,2.3545103
3.26408,0.8,2.3357458
3.2740927,0.8,2.316607
3.2841053,0.8,2.2971091
3.294118,0.8,2.2772822
3.3041303,0.8,2.2571602
3.314143,0.8,2.2367663
3.3241553,0.8,2.2161102
3.334168,0.8,2.1952214
3.3441803,0.8,2.1741276
3.354193,0.8,2.1528504
3.3642054,0.8,2.1314015
3.374218,0.8,2.1098185
3.3842304,0.8,2.0880938
3.394243,0.8,2.0662649
3.4042554,0.8,2.044347
3.414268,0.8,2.0223517
3.4242804,0.8,2.0003047
3.434293,0.8,1.9782243
3.4443054,0.8,1.9561105
3.454318,0.8,1.933979
3.4643304,0.8,1.9118676
3.474343,0.8,1.889761
3.4843554,0.8,1.867693
3.494368,0.8,1.8456655
3.5043805,0.8,1.823698
3.514393,0.8,1.8017929
3.5244055,0.8,1.7799644
3.534418,0.8,1.7582307
3.5444305,0.8,1.7365932
3.5544431,0.8,1.7150683
3.5644555,0.8,1.6936588
3.5744681,0.8,1.6723788
3.5844805,0.8,1.6512394
3.5944932,0.8,1.6302471
3.6045058,0.8,1.6094041
3.6145184,0.8,1.5887227
3.6245308,0.8,1.5682163
3.6345434,0.8,1.5478871
3.6445558,0.8,1.5277362
3.6545684,0.8,1.5077806
3.6645808,0.8,1.4880195
3.6745934,0.8,1.468461
3.6846058,0.8,1.4491091
3.6946185,0.8,1.42998
3.7046309,0.8,1.4110613
3.7146435,0.8,1.3923717
3.7246559,0.8,1.3739057
3.7346685,0.8,1.3556757
3.744681,0.8,1.3376784
3.7546935,0.8,1.3199251
3.764706,0.8,1.3024125
3.7747185,0.8,1.2851477
3.784731,0.8,1.2681308
3.7947435,0.8,1.2513618
3.804756,0.8,1.2348552
3.8147686,0.8,1.2185943
3.824781,0.8,1.2025962
3.8347936,0.8,1.186852
3.8448062,0.8,1.17137
3.8548188,0.8,1.1561484
3.8648312,0.8,1.1411829
3.8748438,0.8,1.1264801
3.8848562,0.8,1.1120346
3.8948689,0.8,1.0978513
3.9048812,0.8,1.0839267
3.9148939,0.8,1.0702558
3.9249063,0.8,1.0568464
3.9349189,0.8,1.0436888
3.9449313,0.8,1.030788
3.954944,0.8,1.0181365
3.9649563,0.8,1.0057354
3.974969,0.8,0.99358416
3.9849813,0.8,0.9816742
3.994994,0.8,0.97000694
4.005006,0.8,0.9585843
4.0150185,0.8,0.9473944
4.025031,0.8,0.93644
4.0350432,0.8,0.92571735
4.045056,0.8,0.91522074
4.0550685,0.8,0.9049494
4.065081,0.8,0.8948984
4.0750933,0.8,0.8850665
4.0851064,0.8,0.8754473
4.095119,0.8,0.8660395
4.1051316,0.8,0.8568363
4.115144,0.8,0.8478377
4.1251564,0.8,0.8390403
4.135169,0.8,0.83043337
4.1451817,0.8,0.8220215
4.155194,0.8,0.8137996
4.1652064,0.8,0.8057604
4.175219,0.8,0.79790115
4.1852317,0.8,0.79022026
4.195244,0.8,0.7827134
4.2052565,0.8,0.7753749
4.215269,0.8,0.76820016
4.2252817,0.8,0.7611928
4.235294,0.8,0.75434256
4.2453065,0.8,0.747648
4.255319,0.8,0.7411065
4.2653317,0.8,0.73471355
4.275344,0.8,0.72846556
4.2853565,0.8,0.72236085
4.295369,0.8,0.7163973
4.305382,0.8,0.7105684
4.315394,0.8,0.704875
4.325407,0.8,0.6993122
4.3354197,0.8,0.6938765
4.3454323,0.8,0.6885648
4.3554444,0.8,0.68337965
4.365457,0.8,0.67831326
4.3754697,0.8,0.67336273
4.3854823,0.8,0.66852856
4.3954945,0.8,0.66380954
4.405507,0.8,0.65919805
4.4155197,0.8,0.6546979
4.4255323,0.8,0.65030336
4.4355445,0.8,0.64601326
4.445557,0.8,0.6418264
4.4555697,0.8,0.6377406
4.4655824,0.8,0.6337528
4.4755945,0.8,0.629863
4.485607,0.8,0.62606835
4.49562,0.8,0.62236834
4.5056324,0.8,0.61875963
4.5156446,0.8,0.6152444
4.525657,0.8,0.6118159
4.53567,0.8,0.608479
4.5456824,0.8,0.6052251
4.5556946,0.8,0.60205984
4.565707,0.8,0.59897804
4.57572,0.8,0.5959792
4.5857325,0.8,0.593061
4.5957446,0.8,0.5902257
4.605757,0.8,0.5874715
4.61577,0.8,0.58479285
4.6257825,0.8,0.5821934
4.6357946,0.8,0.5796695
4.6458073,0.8,0.57722235
4.65582,0.8,0.5748484
4.6658325,0.8,0.57254934
4.6758447,0.8,0.570323
4.6858573,0.8,0.5681672
4.69587,0.8,0.5660839
4.7058825,0.8,0.5640702
4.7158947,0.8,0.56212616
4.7259073,0.8,0.5602498
4.73592,0.8,0.5584376
4.7459326,0.8,0.55669785
4.7559447,0.8,0.5550196
4.7659574,0.8,0.5534086
4.77597,0.8,0.5518606
4.7859826,0.8,0.55037355
4.7959948,0.8,0.5489507
4.8060074,0.8,0.54758835
4.81602,0.8,0.5462866
4.8260326,0.8,0.54504395
4.836045,0.8,0.5438607
4.8460574,0.8,0.54273534
4.85607,0.8,0.5416651
4.8660827,0.8,0.54065275
4.876095,0.8,0.5396936
4.8861074,0.8,0.5387883
4.89612,0.8,0.5379343
4.9061327,0.8,0.5371351
4.916145,0.8,0.53638697
4.9261575,0.8,0.5356889
4.93617,0.8,0.535038
4.9461827,0.8,0.53443813
4.956195,0.8,0.533885
4.9662075,0.8,0.53337574
4.97622,0.8,0.5329132
4.9862328,0.8,0.5324974
4.996245,0.8,0.5321238
5.0062575,0.8,0.531795
5.01627,0.8,0.53150654
5.026283,0.8,0.53126144
5.036295,0.8,0.53105736
5.0463076,0.8,0.53089523
5.05632,0.8,0.53077006
5.066333,0.8,0.5306835
5.076345,0.8,0.53064084
5.0863576,0.8,0.53063416
5.09637,0.8,0.5306668
5.106383,0.8,0.5307343
5.116395,0.8,0.5308423
5.1264076,0.8,0.5309906
5.1364202,0.8,0.5311723
5.146433,0.8,0.53139734
5.156445,0.8,0.53166103
5.1664577,0.8,0.53196
5.1764703,0.8,0.53230476
5.186483,0.8,0.5326886
5.196495,0.8,0.5331154
5.206508,0.8,0.5335841
5.216521,0.8,0.5340991
5.2265334,0.8,0.5346594
5.2365456,0.8,0.5352669
5.246558,0.8,0.5359273
5.256571,0.8,0.53663445
5.2665834,0.8,0.5373974
5.2765956,0.8,0.53821945
5.286608,0.8,0.5391035
5.296621,0.8,0.5400419
5.3066335,0.8,0.5410471
5.3166456,0.8,0.5421231
5.3266582,0.8,0.54326963
5.336671,0.8,0.54448843
5.3466835,0.8,0.54578567
5.3566957,0.8,0.54716396
5.3667083,0.8,0.5486343
5.376721,0.8,0.5501895
5.3867335,0.8,0.551841
5.3967457,0.8,0.5535903
5.4067583,0.8,0.55544376
5.416771,0.8,0.5574031
5.4267836,0.8,0.55947375
5.4367957,0.8,0.5616679
5.446809,0.8,0.5639806
5.4568214,0.8,0.566416
5.466834,0.8,0.5689888
5.476846,0.8,0.5716982
5.486859,0.8,0.57454705
5.4968715,0.8,0.57754207
5.506884,0.8,0.5806906
5.5168962,0.8,0.5839968
5.526909,0.8,0.5874667
5.5369215,0.8,0.59110284
5.546934,0.8,0.5949061
5.5569463,0.8,0.59888506
5.566959,0.8,0.6030493
5.5769715,0.8,0.60739946
5.586984,0.8,0.6119313
5.5969963,0.8,0.61666894
5.607009,0.8,0.6215935
5.6170216,0.8,0.62672687
