x,t,tf,ts
0.11692812,0.35,0.9998618,1.0001546
0.19662188,0.683,1.0002718,1.0001789
0.9595625,0.184,3.5150855,3.1514957
0.17119062,0.636,1.0002332,1.0002049
0.8976656,0.356,2.811326,2.4285722
0.4308625,0.56,1.0070072,1.0031742
0.1524375,0.01,1.0013871,0.9990238
0.8066469,0.049,3.834132,3.2408028
0.47950312,0.294,1.7596408,1.3758965
0.8480375,0.513,2.0468526,1.7396195
0.71816874,0.449,1.9353169,1.6142706
0.40463126,0.119,2.7488046,1.7095008
0.6419156,0.605,1.2203798,1.1199713
0.046596874,0.149,0.9999521,0.9997797
0.03311875,0.722,1.0001335,1.0001371
0.26979062,0.871,0.9999041,0.99993515
0.95085,0.582,2.0476632,1.7631234
0.49819687,0.383,1.411069,1.2021322
0.41235626,0.352,1.1745058,1.0693092
0.9191969,0.747,1.4727215,1.3110106
0.8179156,0.961,1.0569932,1.0372713
0.11069375,0.387,0.99991643,1.0001875
0.44901562,0.619,1.0040846,1.0020739
0.33828124,0.329,1.0249493,1.0068065
0.91405,0.312,3.016148,2.6324506
0.7315375,0.132,3.4632769,2.894195
0.41600624,0.154,2.4617054,1.6236216
0.0313375,0.127,1.0000151,0.99977434
0.51124376,0.704,1.0064955,1.0033644
0.75521874,0.079,3.700214,3.0949109
0.63275,0.937,1.0035362,1.001954
0.7385344,0.415,2.1494236,1.7868408
0.123309374,0.093,0.9999116,0.9997271
0.888525,0.998,1.0991693,1.0721841
0.24137187,0.436,0.99980867,1.000084
0.21256875,0.511,1.0002475,1.000179
0.34594375,0.801,1.0003488,1.000067
0.6424219,0.117,3.4181676,2.7181275
0.5392406,0.608,1.0558171,1.0269682
0.41610938,0.514,1.0104892,1.0044228
0.34199688,0.303,1.0564547,1.0159881
0.9087,0.684,1.6161025,1.4146303
0.20007187,0.464,1.0001152,1.0000916
0.35200313,0.029,3.6012497,1.6722902
0.6497,0.233,2.8109827,2.2602668
0.68025625,0.427,1.9095086,1.5814271
0.30605626,0.482,0.9999229,1.0001783
0.56210935,0.354,1.818769,1.465236
0.5844844,0.895,1.0022359,1.0012482
0.4291375,0.152,2.5625038,1.7040584
0.81965625,0.363,2.607914,2.2083495
0.7716031,0.345,2.5687594,2.1504192
0.93437815,0.986,1.1442276,1.1068481
0.13520625,0.648,1.000159,1.000185
0.9173156,0.584,1.9591811,1.6837151
0.7478344,0.775,1.1357758,1.0759593
0.7407,0.387,2.2854214,1.89693
0.018821875,0.881,0.99978966,1.0000696
0.1801125,0.59,1.0002296,1.0002106
0.036434375,0.162,1.0000802,0.99979895
0.10834687,0.946,0.99996275,1.0000987
0.78971875,0.168,3.3869352,2.8988912
0.63570315,0.294,2.4297724,1.9458678
0.409175,0.692,1.0006052,1.0002184
0.027196875,0.81,0.99997663,1.0001167
0.30003437,0.498,1.000088,1.0002168
0.7384281,0.309,2.6536016,2.2042832
0.7178562,0.28,2.7432194,2.2667384
0.79756564,0.324,2.729619,2.3063385
0.5940969,0.953,1.0013492,1.000739
0.8405656,0.952,1.0759866,1.0497742
0.94056875,0.666,1.7419147,1.5150292
0.122290626,0.928,0.99995947,1.0000807
0.8336625,0.375,2.589104,2.1977005
0.22954375,0.946,0.9999627,0.99989396
0.7133875,0.03,3.8750677,3.0994334
0.38110626,0.127,2.4932077,1.5335722
0.35551876,0.412,1.0070086,1.0023986
0.8908875,0.601,1.8345035,1.5792342
0.6028125,0.49,1.4073733,1.2252914
0.37299064,0.114,2.5811248,1.534774
0.046815626,0.863,0.9999571,1.0000669
0.41020626,0.125,2.718872,1.7164309
0.41839686,0.279,1.4917585,1.2036722
0.5735469,0.582,1.1299372,1.0655192
0.6006687,0.173,3.0276778,2.3610814
0.33992812,0.07,2.892806,1.4684621
0.82185936,0.705,1.375634,1.2334193
0.37205938,0.814,1.00039,1.0001369
0.8739,0.012,3.9647412,3.3696089
0.862575,0.236,3.2239578,2.80702
0.31083438,0.419,1.0002799,1.0001149
0.56926876,0.972,1.0009673,1.0004342
0.39328125,0.191,1.9364171,1.3571028
0.105978124,0.219,0.9997321,0.99989897
0.15518124,0.532,1.0001258,1.0002373
0.67008126,0.971,1.0053468,1.0031753
0.3793781,0.876,1.0002377,1.0001355
0.32663438,0.149,1.6466097,1.1567756
0.29934376,0.421,0.99983877,1.0001789
0.29699686,0.407,0.9998669,1.0001768
0.53104687,0.029,3.8084207,2.6049597
0.15354687,0.54,1.0001305,1.0002408
0.36996874,0.005,3.938553,1.8306503
0.612475,0.429,1.6652244,1.3887744
0.40140313,0.914,1.000186,1.0002552
0.8431344,0.762,1.2978083,1.1830411
0.7943625,0.979,1.0394869,1.0262398
0.08692812,0.66,1.0001872,1.0001065
0.47822812,0.371,1.3743308,1.1771014
0.37131563,0.777,1.000458,1.0001514
0.011115625,0.357,0.9999177,0.9998348
0.437275,0.401,1.1415159,1.0596062
0.44955936,0.934,1.0000849,1.0003896
0.90571874,0.104,3.7096736,3.2827637
0.25275,0.42,0.99980605,1.0000944
0.37366876,0.949,1.0000336,1.0000814
0.67095315,0.785,1.0526156,1.0273412
0.17998125,0.043,0.99921876,0.99818975
0.15427187,0.289,0.9998152,0.9998484
0.21110937,0.003,1.0120283,0.9981279
0.75064373,0.844,1.0758221,1.0411102
0.40636876,0.866,1.0002961,1.0003225
0.6370875,0.602,1.2162822,1.1172163
0.9266375,0.359,2.8567743,2.4832144
0.7801812,0.772,1.182139,1.1052635
0.30769062,0.954,0.99969864,0.99975675
0.89101565,0.066,3.8121955,3.336093
0.8515844,0.809,1.2311392,1.1403702
0.7017875,0.377,2.2141182,1.8211362
0.642675,0.911,1.0064933,1.0033438
0.7006125,0.567,1.4511498,1.2696408
0.079321876,0.008,0.9996999,0.99959856
0.9028219,0.097,3.7283514,3.2939103
0.87784374,0.771,1.3414271,1.2151803
0.93005,0.263,3.2226279,2.8440986
0.35069376,0.054,3.2295918,1.5983598
0.46734688,0.836,1.000384,1.0003183
0.79966563,0.871,1.0971801,1.0554724
0.30857188,0.594,1.0004909,1.0002134
0.29494688,0.695,1.0004845,1.0002432
0.0601875,0.382,1.0000138,0.99994713
0.55596876,0.603,1.0790666,1.0388576
0.22045937,0.741,1.0002438,1.000155
0.5065,0.451,1.2263222,1.1090945
0.85571873,0.015,3.9541836,3.3446329
0.21059687,0.994,1.0000015,0.99982363
0.47987187,0.92,1.0001876,1.000285
0.5703469,0.021,3.8751988,2.7481658
0.3822,0.92,1.0001215,1.0001258
0.67959374,0.834,1.0345356,1.017563
0.13620937,0.511,1.0000658,1.0002472
0.28050625,0.145,1.1038108,1.0135181
0.75215936,0.798,1.1161783,1.0644926
0.4796875,0.815,1.0005825,1.0004221
0.038225,0.456,1.0000033,0.999923
0.28014374,0.482,1.0001609,1.0002437
0.8461469,0.67,1.5145249,1.3325851
0.02979375,0.495,1.0000337,0.99996316
0.8948156,0.893,1.175858,1.111689
0.12440938,0.697,1.0001563,1.000148
0.56579375,0.832,1.0036098,1.0020514
0.22469687,0.022,1.0030398,0.99819654
0.19955313,0.827,1.0001507,1.0000092
0.35151562,0.465,1.001331,1.0005076
0.6654937,0.476,1.6558982,1.3986487
0.91524374,0.899,1.1938554,1.125938
0.489875,0.126,3.0451193,2.1260965
0.33820313,0.022,3.6642828,1.5790961
0.9104406,0.453,2.4451303,2.0963101
0.5377375,0.628,1.041262,1.0199819
0.06228125,0.599,1.0001595,1.0000534
0.69552815,0.481,1.7317346,1.4593228
0.25337812,0.827,1.0000539,1.0000428
0.06803437,0.906,0.99997646,1.0000572
0.25283438,0.056,1.1592183,1.0070219
0.0999125,0.128,0.9996724,0.9996886
0.27590314,0.513,1.0002558,1.0002555
0.4552625,0.057,3.523371,2.2220905
0.19600312,0.823,1.0001551,1.0000112
0.749225,0.055,3.789014,3.1325269
0.18142188,0.397,0.9999528,0.9999774
0.015246875,0.354,0.9999242,0.99983597
0.10129063,0.099,0.9996814,0.9996444
0.6531938,0.565,1.3346937,1.1891387
0.044709373,0.741,1.000141,1.0001217
0.7855625,0.502,1.917931,1.6214505
0.4218844,0.663,1.0008888,1.00048
0.5546125,0.084,3.4795368,2.5525467
0.62925315,0.002,3.9894671,2.9262862
0.12780625,0.253,0.9997591,0.99988604
0.3222625,0.625,1.0005,1.0001584
0.01044375,0.522,1.0001135,1.0000013
0.82490623,0.967,1.0593053,1.039562
0.38553438,0.937,1.000091,1.0001386
0.7762625,0.398,2.3368497,1.9551094
0.2734281,0.32,1.0000141,1.0001417
0.8195875,0.648,1.5140983,1.3290775
0.18367812,0.059,0.9993432,0.9984201
0.1719375,0.363,0.99989164,0.99993175
0.6724031,0.522,1.5125968,1.3048793
0.26037812,0.088,1.0979209,1.0075488
0.6753031,0.718,1.1100953,1.0590707
0.70695627,0.815,1.0610893,1.0321367
0.15778124,0.159,1.000046,0.9999711
0.22370625,0.741,1.0002463,1.0001597
0.648625,0.274,2.5816824,2.0756884
0.7921594,0.678,1.376562,1.2313449
0.46288124,0.369,1.3179612,1.1450764
0.45298436,0.816,1.0003679,1.0003006
0.17736875,0.186,0.9999164,0.999974
0.18580313,0.912,1.0000305,0.9998917
0.861075,0.614,1.717116,1.4836825
0.891925,0.759,1.3923303,1.2513998
0.89370936,0.37,2.746112,2.365688
0.0215875,0.582,1.0001478,1.0000734
0.6316562,0.209,2.89731,2.3073714
0.5446406,0.658,1.0309545,1.0152367
0.7747781,0.957,1.0352731,1.0218111
0.6956094,0.246,2.8592353,2.3468215
0.53463435,0.539,1.1231513,1.0598111
0.5806062,0.199,2.8144956,2.1720579
0.035328124,0.156,1.0000746,0.9997949
0.2716375,0.601,1.0004756,1.0003338
0.25650626,0.409,0.99982655,1.000119
0.382175,0.067,3.221219,1.7751843
0.01365625,0.78,1.0000064,1.0001345
0.278625,0.527,1.0003092,1.0002666
0.2983375,0.009,3.7597992,1.2757584
0.50808126,0.808,1.0010788,1.0007144
0.14407188,0.489,1.0000535,1.0002396
0.08759063,0.707,1.0001941,1.0001147
0.606575,0.687,1.0630758,1.0322319
0.48056874,0.142,2.887175,2.011324
0.8213469,0.026,3.9145389,3.2893827
0.52346563,0.618,1.0356961,1.0170178
0.77770627,0.728,1.2471793,1.1458056
0.09147187,0.434,0.99999344,1.0001134
0.7529344,0.481,1.9072783,1.6042168
0.0184875,0.419,0.999953,0.9998865
0.8293094,0.132,3.564661,3.091374
0.42407188,0.849,1.0002682,1.0003613
0.3099656,0.584,1.0004497,1.0002024
0.02071875,0.912,0.9997392,1.0000414
0.31315625,0.982,0.99967825,0.99974626
0.051709376,0.575,1.0001352,1.0000336
0.3839875,0.531,1.0017083,1.000822
0.154,0.968,0.99989676,0.9999603
0.19778438,0.104,0.99962085,0.9990375
0.56365937,0.908,1.0012782,1.0006778
0.09675,0.078,0.9996549,0.9996229
0.43195,0.691,1.0008202,1.0004764
0.8577469,0.925,1.106677,1.0676183
0.52573436,0.461,1.2572217,1.1277902
0.7665125,0.221,3.127884,2.645697
0.6024687,0.828,1.009258,1.004855
0.384125,0.428,1.0190244,1.0070469
0.73999375,0.196,3.1930737,2.6785445
0.29754686,0.174,1.1553533,1.025969
0.16804062,0.915,0.99998236,0.999923
0.38334063,0.285,1.2603544,1.0940143
0.21709375,0.782,1.0001876,1.0000979
0.8462875,0.682,1.4829706,1.3101839
0.3348125,0.295,1.0495753,1.0131203
0.0292375,0.202,1.0001479,0.99982494
0.7475375,0.671,1.3007365,1.1777653
0.8710281,0.705,1.4772799,1.3088522
0.9253,0.441,2.5276375,2.1750746
0.392825,0.222,1.6785659,1.2569523
0.60534376,0.576,1.2000726,1.105477
0.8784781,0.262,3.1489015,2.7440352
0.6054406,0.781,1.0189185,1.0097793
0.9128531,0.459,2.426667,2.0805762
0.0460875,0.767,1.0001128,1.0001158
0.17328125,0.24,0.99979454,0.9998821
0.32988438,0.711,1.0005333,1.000135
0.576125,0.148,3.1207976,2.3824065
0.23771563,0.351,0.9995756,0.999953
0.03539375,0.68,1.0001643,1.000123
0.28380626,0.479,1.0001402,1.0002486
0.34039375,0.414,1.0024881,1.0008365
0.9450281,0.374,2.8338923,2.4679666
0.13725312,0.587,1.0001354,1.000225
0.428075,0.641,1.001314,1.0008073
0.9323406,0.697,1.6315289,1.4293877
0.5352031,0.505,1.1820469,1.0898033
0.4217625,0.372,1.1576903,1.0641394
0.6813156,0.334,2.3640234,1.9277717
0.95404685,0.217,3.4076347,3.0419488
0.9315375,0.529,2.1970677,1.8851362
0.844125,0.156,3.4945788,3.0457296
0.8225125,0.499,2.0332992,1.7220545
0.0005625,0.982,0.9996326,1.0000467
0.8002156,0.704,1.3349384,1.2043152
0.005340625,0.771,1.0000255,1.0001233
0.26124063,0.094,1.082338,1.0068649
0.153175,0.176,0.9999751,0.9998924
0.70026565,0.163,3.2794385,2.7053127
0.94337815,0.931,1.1926867,1.132526
0.839975,0.133,3.570686,3.107246
0.33050624,0.325,1.0174438,1.0044905
0.1756,0.319,0.9998095,0.9998637
0.42929062,0.303,1.4313669,1.1838704
0.10112812,0.47,1.0000124,1.0001562
0.73785627,0.575,1.5252115,1.3251926
0.90181875,0.197,3.415379,3.0176692
0.82053125,0.391,2.4863422,2.101393
0.37250626,0.901,1.0001372,1.0000838
0.27141562,0.165,1.0143226,1.0011019
0.92894685,0.486,2.3573866,2.023723
0.5939969,0.393,1.7561537,1.4407247
0.5766969,0.955,1.0010843,1.000532
0.33135626,0.346,1.0098794,1.0026549
0.55329376,0.668,1.0319706,1.0158732
0.65180624,0.674,1.1297194,1.0691875
0.91779065,0.384,2.7399402,2.3689117
0.9143594,0.769,1.412698,1.2680153
0.48494375,0.096,3.2659416,2.2278929
0.015715625,0.772,1.000025,1.000138
0.44877186,0.228,2.0296872,1.4830191
0.022815624,0.363,0.9999405,0.99984425
0.75417185,0.384,2.3386908,1.9468608
0.27569687,0.498,1.0002067,1.000243
0.77641875,0.011,3.9598787,3.2285619
0.32853436,0.954,0.99980354,0.9998316
0.73744375,0.122,3.5123572,2.9399717
0.10057188,0.514,1.0000534,1.0001428
0.26290625,0.458,1.0000002,1.0001788
0.52248126,0.4,1.4426577,1.2265369
0.4176375,0.281,1.4762888,1.196608
0.23269688,0.501,1.0002024,1.0002195
0.77355,0.514,1.8368008,1.5565518
0.0088125,0.104,1.0001531,0.99991286
0.22050938,0.435,0.9999227,1.0000737
0.6418344,0.786,1.033821,1.0173359
0.79995936,0.966,1.045186,1.0293639
0.000734375,0.49,1.0001302,0.9999365
0.60001564,0.651,1.0867066,1.0442194
0.368725,0.408,1.0155137,1.0054088
0.34910938,0.037,3.4745483,1.6329031
0.20212187,0.308,0.99951667,0.9998554
0.035771877,0.585,1.0001366,1.000057
0.85428435,0.699,1.456899,1.2926607
0.9242031,0.561,2.0593336,1.767379
0.66805935,0.24,2.821384,2.288279
0.1663,0.215,0.99987316,0.9998977
0.5029594,0.818,1.000869,1.0005853
0.13340938,0.422,0.99995106,1.0002108
0.07129688,0.048,0.9994587,0.99961865
0.69155,0.026,3.886107,3.0582807
0.248175,0.136,1.0055344,0.99808496
0.6105281,0.639,1.1135658,1.0586888
0.6877781,0.827,1.0419663,1.0215573
0.06739375,0.383,1.0000105,0.9999844
0.727975,0.019,3.9232125,3.1381524
0.87726873,0.087,3.7443795,3.279052
0.52637815,0.921,1.000721,1.0003504
0.86055624,0.745,1.3633355,1.2284689
0.8767375,0.142,3.572491,3.1434336
0.23067813,0.29,0.9997071,0.99994403
0.00753125,0.788,0.99998623,1.0001255
0.30147812,0.583,1.0004854,1.0002419
0.1037875,0.673,1.0001695,1.0001324
0.357875,0.247,1.2710567,1.0866859
0.43056563,0.601,1.0028996,1.0015694
0.8849406,0.811,1.2791419,1.1744307
0.31941876,0.967,0.9997309,0.9997765
0.67576873,0.694,1.1385728,1.0751411
0.6311031,0.054,3.7269425,2.8695526
0.958925,0.759,1.5226291,1.3522112
0.9136969,0.232,3.309567,2.9216647
0.30020624,0.828,1.0000839,0.99998105
0.2318375,0.04,1.0012487,0.99832916
0.8318344,0.344,2.7201114,2.3151233
0.56904376,0.79,1.0074947,1.0040742
0.6559719,0.169,3.1706655,2.5568175
0.6091969,0.59,1.1825774,1.0960652
0.11825313,0.945,0.99994934,1.0000895
0.070196874,0.367,1.0000039,0.99999994
0.469075,0.646,1.0049337,1.0024557
0.5881219,0.153,3.1177955,2.4038384
0.78503436,0.486,1.9806619,1.6699965
0.014071875,0.689,1.0001582,1.0001415
0.8813,0.858,1.2022662,1.1252872
0.6540812,0.825,1.0258086,1.0130475
0.95822185,0.57,2.1085424,1.8157166
0.11409062,0.976,0.9999316,1.000098
0.263825,0.714,1.0004147,1.0002377
0.080825,0.239,0.9998757,0.99997604
0.51350623,0.135,3.047276,2.1918755
0.26545,0.121,1.0411744,1.0043471
0.7200594,0.996,1.0126094,1.0079758
0.44932812,0.353,1.3184168,1.1412263
0.52162814,0.313,1.8611307,1.4651647
0.85165,0.441,2.3503659,1.99473
0.10128125,0.326,0.99987304,1.0001243
0.19090313,0.036,0.9971343,0.9978032
0.34414688,0.672,1.0004833,1.0001023
0.2543094,0.282,0.9998996,1.0001984
0.06775,0.528,1.0000935,1.0000188
0.86077815,0.342,2.792395,2.3950806
0.030959375,0.527,1.0000759,1.0000013
0.788025,0.074,3.738788,3.1657097
0.21091875,0.916,1.0000407,0.9999002
0.76905626,0.976,1.0288879,1.0185926
0.5833156,0.022,3.873654,2.7870061
0.72747815,0.309,2.6246498,2.172312
0.84398127,0.498,2.0954394,1.7781584
0.38116875,0.272,1.3017852,1.1080359
0.61829686,0.254,2.6001782,2.0603018
0.44860312,0.991,1.000074,1.00039
0.64136875,0.666,1.1247758,1.066027
0.46890312,0.693,1.0019433,1.001196
0.343075,0.23,1.2511117,1.0731621
0.58212185,0.14,3.1833081,2.4375734
0.6515781,0.583,1.2874055,1.1603476
0.6033969,0.783,1.0176916,1.0091623
0.80085313,0.918,1.0659509,1.0389025
0.012878125,0.652,1.0001872,1.0001258
0.08675625,0.108,0.99961483,0.9996775
0.828675,0.547,1.8654438,1.5911955
0.59634376,0.794,1.0131564,1.0068829
0.59052813,0.716,1.0337871,1.0172337
0.09889375,0.542,1.0000842,1.0001326
0.39769375,0.907,1.0001979,1.0002348
0.1857125,0.911,1.0000316,0.9998933
0.59195626,0.706,1.0394338,1.0200634
0.94974685,0.967,1.1696718,1.1237013
0.58690625,0.263,2.439888,1.9073267
0.21121563,0.913,1.0000443,0.9999051
0.14452812,0.379,0.9998977,1.0001005
0.88580626,0.76,1.3787048,1.2413782
0.6258125,0.007,3.9635892,2.9163067
0.76913124,0.184,3.2926044,2.7953308
0.1355,0.276,0.99977946,0.9999023
0.8981594,0.972,1.1140167,1.0811796
0.9430063,0.832,1.3358592,1.2193786
0.04584375,0.916,0.9998621,1.0000234
0.4733625,0.172,2.6143947,1.8396268
0.10416875,0.359,0.9998999,1.0001578
0.16624375,0.21,0.99988526,0.99990827
0.4449375,0.565,1.0107038,1.0046548
0.01121875,0.13,1.000195,0.9998845
0.6546031,0.38,2.0425634,1.6671666
0.89980626,0.257,3.2005377,2.8063645
0.5663437,0.789,1.0071189,1.0038848
0.77198124,0.723,1.2461785,1.1448234
0.54811877,0.17,2.9045997,2.1785133
0.5133219,0.518,1.1145396,1.0542338
0.5123625,0.015,3.895349,2.5513372
0.6271375,0.369,1.9988736,1.6214564
0.6383687,0.98,1.0024651,1.0015252
0.6052125,0.413,1.7077646,1.4138004
0.28274062,0.186,1.0267972,1.0038837
0.6022656,0.983,1.0012579,1.000711
0.35713124,0.37,1.0227525,1.0072355
0.47435936,0.223,2.216956,1.6188109
0.9448594,0.799,1.4042435,1.2660382
0.5737406,0.916,1.0013961,1.0007503
0.10235938,0.728,1.000174,1.0001279
0.7234156,0.473,1.8506507,1.5531124
0.7473875,0.309,2.676714,2.2300277
0.00585625,0.093,1.0001457,0.9999525
0.6411375,0.543,1.3615546,1.2038944
0.10885625,0.987,0.99993384,1.0001032
0.066871874,0.685,1.0002,1.0000979
0.4131125,0.458,1.0297018,1.0116252
0.7317656,0.066,3.736634,3.0775669
0.65151876,0.586,1.2804785,1.1561973
0.9569156,0.221,3.3980312,3.0338998
0.8826187,0.644,1.6745757,1.4548779
0.347425,0.843,1.0002073,1.0000304
0.8634156,0.269,3.0967963,2.6851115
0.29106563,0.405,0.99977183,1.0002248
0.4688625,0.09,3.2751653,2.1756785
0.3357375,0.876,1.0000336,0.999959
0.730575,0.035,3.8598669,3.127375
0.4984531,0.762,1.0015416,1.001
0.942025,0.236,3.3315682,2.9592657
0.8083063,0.445,2.2182627,1.8685595
0.60763127,0.015,3.9188354,2.8633628
0.39669687,0.279,1.3608775,1.1376982
0.2267625,0.399,0.9996593,0.99998885
0.45499375,0.671,1.0018194,1.0011306
0.21307187,0.706,1.0002784,1.0001808
0.03325625,0.628,1.0001636,1.0000979
0.57430625,0.009,3.9468238,2.7696424
0.9056344,0.736,1.472071,1.3089641
0.5582719,0.717,1.0174916,1.0089784
0.7520969,0.33,2.5883408,2.1565268
0.028040625,0.654,1.0001676,1.0001228
0.4022625,0.743,1.0004693,1.0002296
0.28359687,0.054,2.3744998,1.1192825
0.9016375,0.287,3.090787,2.699612
0.66489065,0.952,1.0058616,1.0032761
0.5156625,0.302,1.8970828,1.4818339
0.069971874,0.824,1.0001024,1.0000986
0.82536876,0.953,1.0648913,1.0419846
0.12884375,0.831,1.0000665,1.0000856
0.2262875,0.215,1.0000896,0.9999675
0.11288125,0.191,0.9997205,0.999793
0.16969062,0.909,0.9999935,0.9999223
0.25473124,0.98,0.9997921,0.99986356
0.9289375,0.946,1.1618366,1.1125742
0.56341875,0.407,1.5747212,1.3155955
0.25181562,0.843,1.0000122,1.0000184
0.8402125,0.75,1.3157,1.1946771
0.32181874,0.576,1.0002942,1.000135
0.50137186,0.739,1.0025063,1.0014799
0.5691031,0.431,1.4995612,1.2725449
0.7271375,0.787,1.1001961,1.0545917
0.0062,0.342,0.99991804,0.9998262
0.6879344,0.476,1.7275571,1.4542421
0.3988,0.469,1.0139447,1.0055294
0.8451844,0.49,2.130817,1.8075496
0.27300313,0.818,1.0000874,1.0000266
0.83874685,0.03,3.9050474,3.311101
0.36147186,0.622,1.0003936,1.0000752
0.45853126,0.584,1.0117022,1.0051495
0.4396,0.375,1.2100346,1.0899141
0.90541875,0.94,1.1413822,1.0956842
0.51009375,0.245,2.2386966,1.6817455
0.62270314,0.237,2.7122095,2.1516228
0.15065,0.145,1.0000621,0.9999394
0.7265781,0.395,2.205429,1.8261272
0.8413406,0.471,2.1982064,1.8623648
0.15796563,0.964,0.99990493,0.99994165
0.80574065,0.942,1.057089,1.0353259
0.0518875,0.609,1.0001632,1.0000606
0.7753969,0.632,1.4545863,1.282301
0.23376875,0.655,1.0004095,1.0002644
0.15747188,0.543,1.0001426,1.0002364
0.38220936,0.051,3.4141731,1.8270901
0.34697187,0.221,1.3215201,1.0958534
0.21990937,0.949,0.9999996,0.99987704
0.95890313,0.84,1.3473191,1.2296782
0.09676562,0.53,1.0000743,1.0001247
0.19515,0.464,1.0001098,1.0000864
0.15520938,0.646,1.0001985,1.0001992
0.6160031,0.461,1.5500692,1.3161284
0.5781469,0.996,1.0009894,1.0004667
0.8488625,0.291,2.9814763,2.5668766
0.44647187,0.202,2.222955,1.5764835
0.3891375,0.229,1.5994915,1.2229643
0.75056875,0.248,2.9738486,2.4942324
0.58128124,0.021,3.8787165,2.7819135
0.8844594,0.045,3.8704364,3.3570223
0.7258969,0.028,3.8865745,3.1262896
0.7526031,0.641,1.3793296,1.2292349
0.17107813,0.382,0.999925,0.9999718
0.0166625,0.607,1.000174,1.0000974
0.56692815,0.927,1.0011526,1.0005819
0.39753437,0.796,1.0004189,1.0002784
0.7394,0.57,1.5448405,1.3389095
0.1207125,0.358,0.999868,1.0001597
0.6389094,0.409,1.848747,1.5218058
0.78611875,0.455,2.1131737,1.7753758
0.5747844,0.597,1.1119951,1.056283
0.22560625,0.98,0.9999721,0.99985653
0.5310406,0.532,1.1268337,1.0614288
0.51785,0.591,1.0470036,1.0221512
0.00238125,0.925,0.99966747,1.0000548
0.20579375,0.525,1.0002512,1.0001763
0.47169375,0.396,1.263853,1.1214508
0.2321375,0.801,1.0001392,1.0000886
0.78805935,0.962,1.0401994,1.0255506
0.4478375,0.033,3.7189226,2.2442667
0.74810314,0.385,2.3164916,1.9257559
0.84926873,0.731,1.3719553,1.2333391
0.61704373,0.695,1.0671065,1.0345111
0.27319375,0.601,1.0004764,1.0003314
0.35704374,0.936,0.99998724,1.0000024
0.8177906,0.638,1.5380795,1.3458548
0.38040626,0.366,1.0606513,1.0215092
0.6064531,0.553,1.2493747,1.1333389
0.73838437,0.146,3.4116693,2.862064
0.21595313,0.917,1.000031,0.99990743
0.7840125,0.046,3.8364592,3.20836
0.7342125,0.336,2.5108423,2.0801609
0.1244,0.85,1.0000496,1.0000882
0.8681781,0.949,1.0996019,1.0664487
0.3679875,0.876,1.0001936,1.0000762
0.2602625,0.67,1.0004909,1.0003002
0.5990813,0.851,1.006111,1.0032567
0.06922813,0.854,1.0000579,1.0000862
0.2729375,0.108,1.1970383,1.018989
0.096425,0.402,0.9999594,1.0001417
0.37882814,0.39,1.0353281,1.0125202
0.44349688,0.765,1.0005286,1.000325
0.3705875,0.905,1.0001185,1.0000728
0.12901875,0.146,0.99986804,0.9997386
0.7055719,0.063,3.733316,3.0294163
0.8105094,0.098,3.6683862,3.1498895
0.6617219,0.665,1.156619,1.0847462
0.0513125,0.316,1.0000405,0.99990076
0.4258875,0.338,1.2700403,1.1125011
0.5907094,0.906,1.0021942,1.0012199
0.5171875,0.084,3.4204092,2.4108043
0.9447125,0.967,1.1640191,1.119223
0.38095626,0.849,1.0003194,1.0001645
0.48555937,0.224,2.2683303,1.6648599
0.429875,0.097,3.0950632,1.9470726
0.36034375,0.731,1.0004934,1.0001199
0.38665313,0.515,1.0027554,1.0013028
0.89805627,0.803,1.3147883,1.1993484
0.2825094,0.763,1.0002995,1.0001359
0.4765625,0.647,1.0062764,1.003042
0.3723969,0.394,1.0252095,1.0087618
0.92532814,0.77,1.4312116,1.2822993
0.6807031,0.06,3.730974,2.9801779
0.34688437,0.39,1.0076602,1.0024242
0.7076031,0.071,3.700596,3.0161953
0.45224375,0.64,1.0029967,1.0016372
0.76972187,0.276,2.8853116,2.4292927
0.4612375,0.573,1.0156898,1.0068167
0.048165627,0.131,0.9998635,0.99975187
0.62162185,0.503,1.4235399,1.23861
0.9472625,0.005,3.9869301,3.4566238
0.7861594,0.423,2.2524958,1.8889656
0.881425,0.127,3.6241436,3.191696
0.9292312,0.593,1.9564805,1.6838094
0.289975,0.447,0.9999031,1.0002524
0.3589469,0.968,0.9999607,1.0000131
0.6571,0.017,3.918953,2.9885077
0.82662815,0.812,1.1912718,1.113423
0.58895314,0.441,1.5324981,1.2979164
0.10610625,0.691,1.0001712,1.0001336
0.382275,0.247,1.4345715,1.1564215
0.8938406,0.536,2.077051,1.7753791
0.3248375,0.491,1.0000726,1.000085
0.30446562,0.754,1.0003548,1.0001403
0.4170625,0.918,1.0001814,1.0003518
0.6497812,0.542,1.3875229,1.2211637
0.60050625,0.156,3.1277394,2.4339807
0.46205625,0.215,2.2102084,1.5959765
0.49905312,0.28,1.9501337,1.4981052
0.7701687,0.619,1.4777555,1.2974753
0.48004064,0.495,1.0866485,1.0389625
0.4894375,0.661,1.007312,1.0035654
0.05443125,0.894,0.99993956,1.0000471
0.8884063,0.792,1.319048,1.2011646
0.13554688,0.087,1.0000898,0.9998431
0.44939062,0.988,1.000074,1.0003918
0.15636875,0.107,1.0002117,0.99995637
0.8859875,0.01,3.9713528,3.38544
0.9531937,0.017,3.9567494,3.4594047
0.430675,0.392,1.1412467,1.0585893
